id,name,age,badge,past_purchase_amt
17734,Diane Vannatta,38,bronze,11.129999999999999
17735,Denice Gilbert,40,bronze,34.75
17736,Emily Pace,36,bronze,15.190000000000001
17737,Lloyd Rosser,41,gold,10.08
17738,Denise Mckean,40,bronze,7.02
17739,Doris Bransford,26,silver,39.79
17740,William Laverdiere,32,bronze,66.63
17741,Kelsey Woody,38,silver,15.17
17742,Andre Egbert,39,bronze,57.12
17743,Chasity Go,40,silver,9.98
17744,Patrick Cosgrove,38,bronze,185.75
17745,Corey Cherry,31,bronze,47.13
17746,Edward Knapp,40,bronze,9.45
17747,Richard Lorts,40,bronze,6.01
17748,Albert Stoner,39,bronze,7.67
17749,Gwendolyn Thompson,44,bronze,21.47
17750,Cory Lahey,39,bronze,10.53
17751,Maria Turner,40,bronze,1063.44
17752,Dorothy Woodson,40,bronze,15.71
17753,Mark Mathis,39,bronze,13.26
17754,Thelma Doctor,38,bronze,97.69
17755,Troy Tobey,25,silver,17.86
17756,Frank Lopez,31,bronze,106.65
17757,Rachael Allen,26,bronze,35.97
17758,Jennifer Brooks,27,gold,88.2
17759,Christopher Gil,30,bronze,35.92
17760,Judith Weston,38,bronze,3005.2
17761,Carol Ngo,30,bronze,56.28
17762,Brandon Victoria,40,bronze,9.030000000000001
17763,Douglas Gautam,26,bronze,14672.16
17764,Belinda Morales,38,bronze,5.44
17765,Ed Hansberger,26,silver,10.41
17766,Herbert Flores,29,bronze,7.41
17767,Renee Jenkins,45,gold,31.88
17768,Mary Letourneau,40,silver,28.39
17769,Kelly Jacks,45,bronze,49.62
17770,Corey Beckman,31,bronze,13.190000000000001
17771,Lester Torres,32,bronze,202.24
17772,Julie Rodriguez,22,bronze,54.05
17773,James Dancer,28,bronze,44.83
17774,Janice Hulsizer,38,silver,19.61
17775,Tara Grayson,33,bronze,6.28
17776,Danny Byrd,42,gold,8.25
17777,Maria Sell,34,bronze,6.16
17778,Gregory Dorsey,41,bronze,5.62
17779,Crystal Engle,38,silver,8.53
17780,Marvin Ryan,41,gold,30.2
17781,Jay Clay,43,gold,213.02
17782,Carrie Martin,41,gold,15.469999999999999
17783,Walter Rigaud,35,gold,9.05
17784,Charles Spencer,45,bronze,45.11
17785,Patricia Ermitanio,25,bronze,50.2
17786,Eva Rivera,36,bronze,8.73
17787,Marvin Williams,24,silver,14.69
17788,Jimmie Quintana,46,bronze,24.59
17789,Patricia Ferguson,32,silver,20.22
17790,Richard Royal,31,bronze,65.33
17791,Sarah Dunn,43,gold,17.130000000000003
17792,Jennifer Battle,40,silver,14.27
17793,Estelle Bridgette,37,gold,65.96000000000001
17794,James Schardein,38,bronze,9.91
17795,Todd Cuevas,33,bronze,6.01
17796,Elizabeth Parker,29,bronze,11.1
17797,Lori Moore,38,silver,5.22
17798,Edward Soria,33,bronze,10.9
17799,Marcia Robinson,25,bronze,121.88
17800,Gerardo Oreily,41,silver,57.47
17801,Carlos Moss,41,bronze,58.87
17802,Edna Jacobsen,39,bronze,46.64
17803,Charles Alexander,34,gold,28.42
17804,Salina Portwood,43,bronze,68.28
17805,Randy White,44,silver,19.16
17806,Bill Stevens,39,bronze,32.980000000000004
17807,Yasmine Barnes,28,bronze,15.04
17808,Alice Sissel,38,silver,66.18
17809,Micheal Sanford,41,bronze,8.05
17810,Nancy Buntin,40,silver,8.45
17811,Linda Lewis,30,bronze,13.23
17812,Kenneth Thomas,39,bronze,29.4
17813,Mary Hayes,46,silver,201.94
17814,Dona Scott,39,silver,12.86
17815,Mildred Stone,32,bronze,73.94
17816,Paul Farmer,43,gold,27.19
17817,Danelle Daniels,37,silver,10.23
17818,Paul Urbina,21,bronze,634.05
17819,Pedro Roth,19,bronze,15.059999999999999
17820,Susan Davis,36,bronze,39.57
17821,Larry Johnson,24,silver,8.53
17822,Robert Racki,32,gold,78.37
17823,Velma Elder,38,bronze,22.79
17824,Gary Figueroa,39,bronze,13.620000000000001
17825,Yolanda Nelson,37,bronze,9.65
17826,Robert Parsons,35,gold,24.93
17827,Beth Layland,43,gold,31.37
17828,Kristin Combs,39,bronze,16.97
17829,Melissa Brown,38,bronze,17.91
17830,Heather Wetmore,25,gold,40.07
17831,Delores Tubbs,21,silver,12.23
17832,Susan Pettinato,35,bronze,131.85
17833,Joseph Edson,43,bronze,11.96
17834,Addie Yates,22,bronze,16.22
17835,Richard Broome,36,gold,9.8
17836,Karen Seegmiller,27,bronze,12.21
17837,Byron Rodriguez,41,bronze,203.52
17838,Anthony Lopez,38,bronze,18.97
17839,Mark Ruiz,35,bronze,10.46
17840,Ricardo Snow,40,bronze,366.22
17841,Latoya Hollis,21,silver,258.25
17842,Felecia Athans,35,gold,23.55
17843,Shannon Brown,41,silver,98.04
17844,Opal Hamlin,25,bronze,5.7
17845,Lindsay Williams,32,bronze,8.16
17846,Iola Moreno,29,gold,303.07
17847,Jennifer Burns,21,silver,6.07
17848,Hank Villegas,40,bronze,10.03
17849,Mary Swanson,25,silver,13.09
17850,Mary Cravens,31,gold,72.83
17851,Robert Adams,40,bronze,61.66
17852,Particia Edwards,45,silver,33.769999999999996
17853,Lana Hastings,41,bronze,1257.3
17854,David Fullerton,40,gold,10.42
17855,Chris Silva,33,silver,22.73
17856,Maureen Wetherington,35,gold,15.85
17857,Mabel Fuhrman,37,bronze,19.509999999999998
17858,Gaye Bergen,34,bronze,38.15
17859,Gabriela Vernon,33,bronze,9.43
17860,Christine Holliday,39,bronze,10.31
17861,Matthew Erdmann,32,bronze,12.35
17862,Cedric Gargano,27,bronze,21.22
17863,Jeanette Clark,21,silver,5.02
17864,Rita Winebarger,28,bronze,11.41
17865,Robbie Teixeira,34,silver,80.48
17866,Christa Estes,36,silver,32.19
17867,Monique Lona,39,bronze,9.71
17868,Mary Kimball,29,gold,14.23
17869,Jason Coon,45,bronze,28.62
17870,Christine Devine,38,silver,7.85
17871,Keith Wilson,32,bronze,14.17
17872,Thomas Lowe,37,silver,30.17
17873,James Winbush,22,gold,130.01999999999998
17874,Renee Camp,39,gold,15.14
17875,William Henderson,24,silver,46.54
17876,Jeffrey King,42,silver,43.85
17877,Ruth Perkins,39,bronze,10.22
17878,Candyce Hilburn,40,gold,49.71
17879,John Smith,24,gold,39.32
17880,Michael Garcia,37,gold,34.33
17881,Edward Faulds,42,silver,15.879999999999999
17882,David Mantini,36,bronze,31.96
17883,Denise Hall,35,bronze,17.130000000000003
17884,Russell Ford,31,silver,7.11
17885,Deborah Rome,41,silver,38.22
17886,Seth Santi,39,bronze,99.74
17887,David Lamoreaux,32,bronze,10.05
17888,John Vantull,27,bronze,13.48
17889,Bill Bagley,32,silver,10.57
17890,Sadie Rockwell,30,silver,14.17
17891,Mi Wiest,29,bronze,22.5
17892,Jacob Mosley,35,bronze,6.14
17893,William Bond,37,bronze,7.26
17894,Charles Messer,35,gold,11.620000000000001
17895,Kenneth White,27,gold,124.63
17896,Sarah Jimenez,32,bronze,9.21
17897,Patrick Wozny,35,bronze,12.17
17898,Linette Pifer,26,silver,31.56
17899,Gladys Hope,36,silver,10.79
17900,Rosa Briggs,34,bronze,10.94
17901,Stephanie Morgan,42,gold,42.51
17902,Clara Tilton,42,silver,48.97
17903,Enrique Pagel,40,bronze,21.33
17904,Crystal Desantis,35,bronze,5.25
17905,Daniel Parr,42,bronze,8.19
17906,Dewayne Payne,43,bronze,157.58
17907,Charlene Walton,43,silver,17.96
17908,Amanda Villar,39,bronze,26.53
17909,Michael Colicchio,34,bronze,6.34
17910,John Boykin,31,gold,8.33
17911,David Morris,42,silver,16.05
17912,Beverly Grainger,35,bronze,24.58
17913,Nathan Malone,24,silver,23.56
17914,Roxana Evers,26,bronze,7.12
17915,Alvin Mcvey,36,silver,143.98
17916,Chris Rounds,45,bronze,14.81
17917,Joseph Voss,27,gold,1275.1
17918,Casey Hanner,35,bronze,161.97
17919,Alfred Zamarripa,39,silver,17.009999999999998
17920,Nancy Schwartz,30,bronze,1954.64
17921,Minnie Rapoza,19,silver,13.5
17922,Helen Whatoname,19,bronze,53.31
17923,Christopher Boutin,25,gold,52.8
17924,Donovan Brindle,26,bronze,11.96
17925,James Singh,29,silver,12.74
17926,Sabrina Phillips,39,silver,10.48
17927,Joe Aubert,42,silver,23.99
17928,Ralph Durst,41,gold,10.23
17929,Alyssa Kneip,21,bronze,107.83
17930,Fredrick Thompson,40,bronze,118.05
17931,Daniel Pelletier,40,bronze,21.91
17932,John Lemon,36,silver,30.39
17933,Carrie Groys,40,bronze,7.22
17934,Jeff Shepard,24,bronze,52.44
17935,Yvonne Stahl,35,gold,105.38
17936,Edward Manning,42,bronze,16.83
17937,Dale Perez,37,bronze,56.56
17938,William Zarate,40,silver,39.19
17939,Eleanor Warren,41,bronze,11.28
17940,Harold Spires,41,bronze,40.44
17941,Emily Legault,36,silver,67.00999999999999
17942,Reynaldo Mccardle,26,silver,39.5
17943,Margaret Davis,27,bronze,27.65
17944,Amber Skinner,24,bronze,8.41
17945,Antonio Harris,32,gold,7.27
17946,Robert Caughlin,35,silver,20.439999999999998
17947,Jeremiah Sasser,21,bronze,1171.84
17948,Kelly Dixon,36,silver,34.35
17949,John Alexander,43,bronze,79.83
17950,Johnna Maxwell,28,gold,35.480000000000004
17951,Gertrude Rodriguez,39,bronze,19.4
17952,Gloria Clark,24,gold,33.69
17953,Lenore Hunt,38,gold,26.02
17954,Paul Mosley,45,silver,16.93
17955,Denise Jeffers,34,bronze,20.23
17956,Prince Partlow,32,bronze,9.57
17957,David Walsh,33,bronze,196.07
17958,Larry Green,39,bronze,5.17
17959,Josephine Blanche,31,silver,11.5
17960,Arthur Tsan,39,silver,64.8
17961,Josette German,39,bronze,8.120000000000001
17962,Abel Whalen,37,bronze,12.19
17963,David Brown,38,silver,15.54
17964,Cody Artis,32,bronze,30.49
17965,Lura Fisher,38,silver,65.97
17966,Jeri Miller,33,silver,22.57
17967,William Burt,46,silver,13.74
17968,Dianne Valadez,34,bronze,7.93
17969,Erica Young,39,silver,11.3
17970,Warren Slye,44,silver,26.76
17971,Leonard Tuinstra,38,silver,237.41
17972,Charlotte Rollefson,40,silver,68.19
17973,Christopher Singleton,35,silver,13.16
17974,Michael Dickey,44,silver,32.55
17975,Hector Yockey,27,silver,6.25
17976,Donna Crow,20,bronze,25.630000000000003
17977,Joyce Smith,34,silver,9.219999999999999
17978,Barbara Cain,26,bronze,81.89
17979,Polly Kenneally,29,bronze,12.96
17980,Wilmer Chartier,30,gold,59.93
17981,Susan Workman,30,silver,27.36
17982,Christopher Murrell,35,bronze,56.1
17983,Robert Nye,40,bronze,7.74
17984,Stacy Turner,40,silver,14.870000000000001
17985,Cynthia Young,45,bronze,35.16
17986,Erica Smith,44,bronze,46.57
17987,Larry Funderburk,41,silver,106.34
17988,Leo Mcdaniel,38,gold,232.02
17989,David Loyd,24,bronze,20.43
17990,Elaine Gompf,27,silver,5.6
17991,Julia Nowell,32,bronze,65.75999999999999
17992,Dixie Duval,41,bronze,1677.79
17993,James Paoli,37,bronze,31.68
17994,Jennifer Jones,38,bronze,18.9
17995,Violet Kilroy,41,silver,21.0
17996,James Davidson,40,bronze,20.18
17997,Mavis Stewart,34,gold,105.65
17998,Benjamin Scruggs,36,bronze,11.47
17999,Faye Lamb,34,silver,7.609999999999999
18000,Debbie Moss,38,gold,13.39
18001,Peggie Coelho,41,bronze,65.00999999999999
18002,Francisco Rodriguez,40,silver,9.870000000000001
18003,Barbara Bayerl,32,bronze,15.96
18004,John Clark,41,gold,14.59
18005,Nicolas Fuller,34,bronze,74.82
18006,Taylor Tate,27,bronze,18.28
18007,Lester Phillip,37,silver,28.17
18008,Carolyn Dupree,39,bronze,11.61
18009,Dorothea Owen,37,silver,5.08
18010,Javier Thomas,44,bronze,49.38
18011,Heather Villanueva,35,gold,20.71
18012,Morris Richardson,34,gold,13.02
18013,Thomas Strebe,26,bronze,53.28
18014,Madeline Findlay,28,gold,6.71
18015,Jackie Carter,33,bronze,9.1
18016,Lisa Cortez,31,bronze,1142.73
18017,Evan Hussey,39,bronze,18.03
18018,Clarence Sutera,38,silver,39.42
18019,Bernice Jackson,18,bronze,7.98
18020,Robbie Guzman,41,silver,8.25
18021,Willie Gaston,36,bronze,18.93
18022,Lynda Rieger,29,bronze,113.47
18023,Pamela Jaeger,41,silver,10.51
18024,Katherine Smith,29,bronze,25.6
18025,Pamela Brown,37,gold,162.27
18026,Alice Jones,24,bronze,7.32
18027,Graciela Herron,41,bronze,12.879999999999999
18028,Timothy Handley,39,silver,38.96
18029,Doris Lewis,36,bronze,34.71
18030,Sylvia Bryant,37,silver,119.72
18031,Carrie Cox,42,silver,61.56
18032,Sara Bunch,41,bronze,27.19
18033,Richard Coco,25,bronze,20.54
18034,David Rodriguez,30,silver,7.68
18035,Barry Myers,26,bronze,30.23
18036,Ashley Thomas,35,silver,81.21
18037,Daphne Kinne,40,gold,19.48
18038,Vera Hernandez,35,bronze,36.66
18039,Aaron Haas,35,bronze,28.03
18040,John Grove,26,bronze,30.87
18041,John Gardner,29,bronze,34.64
18042,James Murray,28,bronze,31.76
18043,John Jeter,30,silver,34.64
18044,Stacey Reyes,21,bronze,10.33
18045,Stanley Harrelson,40,bronze,12.6
18046,Deborah Henson,31,gold,28.69
18047,Scott Lizarraga,38,bronze,6.92
18048,Thomas Noblett,20,bronze,6.01
18049,Ruby Ellington,37,bronze,74.56
18050,Louis Wanzer,20,gold,23.43
18051,Gregory Regis,28,bronze,11.02
18052,Linda Korsak,42,silver,7.23
18053,Larry Flynn,38,silver,30.36
18054,Linda Solano,21,silver,31.2
18055,Chelsea Shriver,41,bronze,8.5
18056,Thomas Mcclain,28,silver,42.22
18057,Margaret Schneider,35,bronze,39.45
18058,Elizabeth Fauntleroy,39,gold,35.04
18059,Vicki Morasca,45,bronze,12.67
18060,Mary Mcquirk,45,silver,54.92
18061,Deeann Hackler,38,gold,7.44
18062,Owen Diaz,41,bronze,9.09
18063,Meredith Williams,38,gold,73.57
18064,Don James,39,bronze,12.29
18065,Julie Quinto,26,silver,12.530000000000001
18066,Barbara Zajc,35,bronze,18.119999999999997
18067,Michael Collins,31,silver,22.5
18068,Dorothy Peters,44,silver,20.119999999999997
18069,Amos Wang,39,silver,60.78
18070,Jose Perez,23,gold,63.15
18071,Stacy Bogan,29,bronze,9.13
18072,Dale Gerald,42,gold,90.26
18073,James Hales,39,gold,19.95
18074,Francisco Pearce,28,bronze,18.17
18075,Stephanie Carathers,31,bronze,9.51
18076,Dennis Leesman,36,silver,62.55
18077,Danny Parker,39,bronze,16.61
18078,Marco Murillo,39,bronze,26.5
18079,Donald Jarvis,23,gold,16.61
18080,Jason Davis,33,silver,26.88
18081,Sonia Maggio,26,silver,15.52
18082,Ronald Mccracken,41,gold,36.03
18083,Laura Miramontes,35,gold,1892.67
18084,James Eubanks,35,silver,48.77
18085,Scott Molina,40,bronze,11.44
18086,Virginia Bland,18,bronze,12.97
18087,Michael Wagner,29,silver,429.7
18088,Peter Bishop,42,gold,84.63
18089,Warren Lee,36,bronze,8.24
18090,Mary Gaudet,37,gold,6.6
18091,Kim Hughes,39,bronze,6.01
18092,Stephanie Zee,32,gold,52.27
18093,Anna Henline,39,bronze,9.7
18094,William Montminy,41,silver,15.34
18095,Richard Seiler,36,gold,13.21
18096,Etha Mcewen,38,gold,42.86
18097,Karen Dyson,37,silver,52.37
18098,Michael Eidson,38,bronze,18.0
18099,Hazel Lemmon,40,bronze,39.51
18100,Jeffrey Culver,44,gold,9.56
18101,Ernesto Aponte,46,gold,20.25
18102,Flora Martinez,19,gold,10.07
18103,Sylvester Weir,28,silver,19.42
18104,William Batson,34,silver,27.25
18105,Lavonne Paul,36,silver,88.48
18106,Darnell Shepard,28,bronze,8.49
18107,John Wilson,29,bronze,8.27
18108,Sarah Leach,26,bronze,112.92
18109,Bradley Jenkins,42,gold,103.52
18110,Sandra Fischer,37,bronze,13.059999999999999
18111,Dianne Roberts,28,bronze,22.27
18112,Elizabeth Watson,42,bronze,50.86
18113,Dolores Trujillo,41,gold,39.41
18114,Danielle Mceuen,24,bronze,9.15
18115,Rebecca Abbott,26,bronze,71.39
18116,Joshua Lopez,40,silver,48.24
18117,Ryan Carter,30,bronze,7.03
18118,Joseph Tolliver,29,gold,43.1
18119,Glenn Ayers,31,silver,13.68
18120,Edna Steenken,32,bronze,153.6
18121,Christine Snyder,32,gold,93.26
18122,Jesse Lawson,32,bronze,14.2
18123,Stephen Rodriguez,34,silver,21.630000000000003
18124,Terry Robinson,28,gold,36.71
18125,Katherine Mckoan,35,bronze,1526.46
18126,Tabitha Milone,39,silver,65.8
18127,Solange Wilson,40,bronze,7.39
18128,Olin Hartness,25,silver,32.4
18129,Shawn Nailer,38,gold,13.89
18130,Lewis White,31,bronze,724.8
18131,Darrell Richardson,39,bronze,231.99
18132,Allen Kinchen,21,bronze,25.6
18133,John Kuester,27,bronze,7.07
18134,Randy Souza,42,silver,74.86
18135,Gertude Rowland,43,gold,137.04
18136,Eleanor Price,33,bronze,178.29
18137,David Sorensen,34,silver,16.67
18138,Barbara Thompson,44,silver,40.49
18139,Brant Harrigan,35,bronze,20.189999999999998
18140,Robyn Clark,33,bronze,17.18
18141,Joseph Baumler,40,bronze,16.07
18142,Patsy Orr,45,silver,17.5
18143,Richard Skutt,43,bronze,50.06
18144,David Doyle,32,bronze,138.12
18145,Michael Henderson,36,gold,22.07
18146,William Tambe,39,gold,18.07
18147,Isaac Davis,46,bronze,13.05
18148,Dana Nichols,26,gold,237.2
18149,Juan Kolesnik,26,silver,13.95
18150,Christopher Helman,33,gold,18.119999999999997
18151,Christina Doss,38,silver,17.02
18152,Marcus Richards,25,bronze,8.09
18153,Mary Pelletier,28,silver,36.18
18154,Billy Gleason,42,gold,28.57
18155,Jose Christopher,21,bronze,293.43
18156,Curtis Branhan,43,silver,12.620000000000001
18157,Eric Martinez,43,silver,30.99
18158,Ronald Semple,35,bronze,135.65
18159,Emil Higgins,41,bronze,51.24
18160,Dianne Bristol,35,gold,45.05
18161,Larry Chapa,37,bronze,15.6
18162,Scott Butler,39,silver,11.82
18163,Allen Turner,44,bronze,28.33
18164,Ebony Johnson,34,bronze,9.69
18165,Scotty James,32,bronze,6.0
18166,Curtis Lechleidner,41,silver,25.62
18167,Brain Luneau,40,bronze,464.42
18168,William Gonzales,40,gold,120.61
18169,Willie Snyder,45,silver,19.130000000000003
18170,Guy Torrez,37,bronze,14.48
18171,Winifred Evans,34,bronze,159.99
18172,Earl Mckenna,19,silver,28.16
18173,Linda Viveiros,34,bronze,9.13
18174,Elisabeth Gardner,45,silver,16.740000000000002
18175,James Williams,39,bronze,13.030000000000001
18176,April Drage,33,silver,12.379999999999999
18177,Paul Land,37,bronze,10.72
18178,Cody Jones,44,gold,102.73
18179,Isabel Matney,30,bronze,10.21
18180,Herminia Penny,31,bronze,9.62
18181,Gabriela Wilson,39,silver,29.87
18182,Cecily Deem,31,bronze,540.78
18183,Norma Harvey,35,silver,62.0
18184,Paul Kelley,39,silver,28.09
18185,Stacy Bryan,36,gold,321.06
18186,Orval Meyer,38,gold,32.21
18187,John Blue,27,silver,15.92
18188,Sandy Turney,40,gold,7.71
18189,Michael Meyer,24,bronze,39.9
18190,Robert Hinzman,31,bronze,25.84
18191,Nancy Martinez,38,bronze,64.38
18192,Devin Murphy,30,silver,25.6
18193,Cynthia Moore,25,gold,7.71
18194,Carole Spiller,38,silver,11.620000000000001
18195,Helen Iverson,33,bronze,17.29
18196,Georgia Young,30,bronze,16.67
18197,Jake Johnson,32,gold,10.32
18198,Melvin Walker,35,silver,42.16
18199,Anna Bruce,20,bronze,44.93
18200,Floyd Brooks,28,gold,33.31
18201,Kimberly Priest,27,bronze,10.32
18202,Carla Ardito,40,silver,10.34
18203,Pearl Lafave,39,silver,17.07
18204,Melvin Parra,43,gold,23.11
18205,Sally Locke,28,bronze,6.79
18206,Jack Workman,45,silver,235.98
18207,Raymond Walden,36,gold,22.08
18208,Brad Rakowski,19,silver,10.25
18209,Karl Wood,25,gold,11.48
18210,Shelby Compton,28,silver,30.75
18211,Guadalupe Chaney,34,gold,54.37
18212,Robert Popp,38,bronze,28.72
18213,Jimmy Rodgers,30,gold,39.39
18214,Richard Pipes,33,bronze,16.1
18215,Margarita Brown,29,bronze,62.13
18216,John Carson,39,bronze,40.63
18217,Dorothy Barnett,40,bronze,6.11
18218,Leonard Woodlock,20,gold,20.619999999999997
18219,Cynthia Nugent,36,bronze,10.71
18220,Bobbie Doyle,36,gold,9.99
18221,Jamie Gilbert,30,silver,27.05
18222,Bulah Preece,28,bronze,22.48
18223,Marcus Mcdowell,34,gold,75.25
18224,Karen Ross,39,bronze,997.53
18225,Rosa Crossley,39,silver,14.19
18226,Isabella Reed,32,silver,22.1
18227,Joey Green,41,gold,66.22
18228,Elma Brooks,29,silver,39.32
18229,Carlos Crane,45,silver,19.880000000000003
18230,Benito Orzell,34,bronze,8.23
18231,Robert Branch,23,bronze,14.6
18232,Joan Pastrano,40,gold,15.190000000000001
18233,Mildred Barrios,36,bronze,6.6
18234,Stanford Franks,31,bronze,11.629999999999999
18235,Charles Potter,27,bronze,5.61
18236,Jennifer Bayless,40,gold,57.64
18237,Elizabeth Keach,37,bronze,10.11
18238,Anthony Johnson,37,gold,70.03999999999999
18239,Todd Dauzat,23,bronze,6.04
18240,Scot Horton,42,silver,13.07
18241,Dana Oliver,31,gold,27.7
18242,Marsha Manson,35,bronze,38.21
18243,Eric Brien,36,bronze,154.05
18244,Lisa Jarrett,32,bronze,28.58
18245,Charles Wisener,27,silver,11.6
18246,Sarah Thornton,38,gold,7.04
18247,Larry Douglas,40,bronze,31.91
18248,Carroll Raynor,21,bronze,41.85
18249,Katherine Rhodes,25,bronze,24.03
18250,Ellie Reynoso,41,silver,16.58
18251,Toshiko Smith,39,bronze,68.81
18252,Daniel Sanford,38,silver,10.86
18253,Angela Richardson,19,bronze,14.75
18254,Charlene France,41,bronze,206.2
18255,Ann English,27,bronze,2757.27
18256,Tanya Glaser,33,bronze,5813.53
18257,Stacey Rowan,31,bronze,14.440000000000001
18258,James Mitchel,30,bronze,2601.83
18259,Clayton Dixon,35,bronze,24.2
18260,Bernard Jackson,38,bronze,61.17
18261,Lorraine Lewis,25,bronze,31.78
18262,Corey Montgomery,41,silver,3796.26
18263,Harry Richardson,34,silver,29.95
18264,David Jones,33,gold,21.14
18265,Debra Martinez,35,silver,9.05
18266,Ellen Luce,31,bronze,9.04
18267,Kevin Lotton,40,silver,8.64
18268,Kenneth Velez,45,bronze,31.31
18269,John Hunter,36,bronze,69.03999999999999
18270,Ronald Singleton,41,silver,99.92
18271,Anthony Forbes,34,silver,18.28
18272,Aubrey Auiles,26,gold,79.36
18273,Monique Williams,30,bronze,54.42
18274,Louis Dacus,32,bronze,97.88
18275,Marion Mildenstein,26,bronze,11.120000000000001
18276,Todd Payne,36,silver,20.09
18277,Michael Stacy,24,bronze,8.8
18278,Lisa Booker,39,bronze,8.78
18279,Arnetta Reusswig,38,bronze,21.95
18280,Janette Sansom,36,silver,7.54
18281,Frank Holmes,38,bronze,48.27
18282,Bradly Allen,27,bronze,119.04
18283,Norman Westrom,45,silver,32.46
18284,Margaret Lane,43,gold,11.620000000000001
18285,Evelyn Duckworth,35,bronze,7.71
18286,Ernestine Simmons,34,bronze,8.97
18287,Chris Williams,37,bronze,10.59
18288,Tristan Radtke,34,bronze,32.879999999999995
18289,Wayne Uutela,22,bronze,8.27
18290,Korey Pollard,41,bronze,33.120000000000005
18291,Megan Dunn,44,silver,60.54
18292,Sherry Beacom,39,bronze,14.89
18293,Jane Sandlin,36,bronze,5.28
18294,Charles Hyatt,38,silver,150.58
18295,Jamar Simmons,41,bronze,8.23
18296,Iola Ollar,38,bronze,11.629999999999999
